Store,n,rmspe,rmse,mape,mean_true
346,36.0,0.11342735611871956,754.0658765807564,7.423285269059347,7501.0
372,36.0,0.11335113587691334,1013.8163214291272,7.606756906366301,9114.5
217,36.0,0.11331028990519826,561.1832622973249,8.883552070188532,4977.5
903,36.0,0.11320800960543115,1408.6522658562171,9.1364487465401,12018.777777777777
1006,36.0,0.11315581290932647,698.9302842411274,8.870838314191856,6784.972222222223
687,36.0,0.11312730359961323,968.4952848765964,7.942868839144587,9012.833333333334
133,36.0,0.11300325727579245,543.9492613260285,8.441754558127771,5774.333333333333
33,36.0,0.11299232015983232,924.6676101234119,8.851018589589241,8056.222222222223
432,36.0,0.11295738038813724,1000.8554651487167,7.717018194114729,11545.694444444445
360,36.0,0.11294574824548548,693.6644024305656,8.706493271608638,6884.083333333333
648,36.0,0.11288102460490644,651.8600041886722,8.57552596712292,6379.888888888889
897,36.0,0.1127764173590588,369.38410768782796,8.738135950680183,3227.0833333333335
331,36.0,0.11276047272762844,551.5092250997496,8.423525820471358,5614.861111111111
1100,36.0,0.11274156784490388,537.5519473992865,8.532371541638671,4952.055555555556
843,36.0,0.11270491766812517,1097.7927717960467,8.975130817989974,9549.444444444445
981,36.0,0.11268851860947063,700.8707934216549,8.405875021757254,7061.861111111111
620,36.0,0.11266754104042193,1009.1825914366518,9.553687049822473,8832.722222222223
559,36.0,0.1126412813232571,657.1393204975212,8.862995301541293,5825.472222222223
991,36.0,0.1126091805225227,649.7978769739924,8.802883590102017,5768.222222222223
1034,36.0,0.11259757589790821,618.6140853382842,9.239343558685519,6184.833333333333
189,36.0,0.11257589902571637,840.2219706440327,8.003251643108698,8357.111111111111
647,36.0,0.11255716505629393,698.407059739302,9.07111965803144,5930.916666666667
371,36.0,0.11231864485477255,724.8756449963994,9.088119707298583,6672.055555555556
1079,36.0,0.1123101118012946,864.2999816543153,8.989565759278422,8421.333333333334
91,36.0,0.11229918810437257,506.2997522010868,8.736849046958012,4673.305555555556
980,36.0,0.11225558566602918,649.9441522858206,9.017263313707401,6028.111111111111
70,36.0,0.11219881267796043,663.6937657337282,8.331783288604374,6692.5
921,36.0,0.11205197984573087,734.5259834341683,7.858684997286845,8304.25
508,36.0,0.11188929047176661,801.2152145008869,9.159336314859447,7275.472222222223
228,36.0,0.11185274467657685,805.3624547840228,7.26131441027573,8180.444444444444
296,36.0,0.11178305975020913,765.7795972867683,8.747374695895498,6938.805555555556
566,36.0,0.11166214376749097,568.6532827476769,8.890821637436487,5393.805555555556
303,36.0,0.1116197323038847,687.5700434583271,8.747694652943181,6117.222222222223
940,36.0,0.1115949252004459,798.7487532898895,9.043952261662096,7540.361111111111
440,36.0,0.11153312346919333,561.340920969075,8.453035816170688,5386.944444444444
150,36.0,0.11152295016622818,903.5171199075259,7.739127761642699,8841.0
187,36.0,0.11142777467447357,657.5630345327368,9.020916359104087,6255.083333333333
797,36.0,0.11140587985537397,557.5317190346011,9.39419756833127,5122.055555555556
38,36.0,0.11139743810946957,725.2790551339218,8.832342383158691,6084.333333333333
472,36.0,0.11133072789560979,591.9039327978361,9.200812873417114,5296.75
122,42.0,0.11113926308867872,916.3683467034716,8.851077713707268,8113.5952380952385
45,36.0,0.11112548042092686,598.0398072777106,9.178053547443715,5342.833333333333
521,36.0,0.11111104205872477,532.1627879687788,8.81162012697359,5239.5
451,36.0,0.11109742923594602,636.1192498033496,8.258216809620562,5714.527777777777
216,36.0,0.11109469227098953,744.5137500792173,8.345832702307721,6706.444444444444
272,36.0,0.11108853519039698,669.0474819425601,7.656565574411148,6170.722222222223
904,36.0,0.11105610633230084,604.6265333990577,8.4118845406149,5851.166666666667
112,36.0,0.11102047582017018,773.0702767798043,8.917310055382128,6434.5
971,36.0,0.1110045836336256,978.3244950728753,9.514730164905796,8788.861111111111
117,36.0,0.11094982282889027,375.79055959050373,8.525408940906592,3617.8333333333335
