Store,rmspe_lgbm,rmse_lgbm,mape_lgbm,sales_sum_test,rmspe_prophet,rmse_prophet,mape_prophet
579,0.1234200987330273,892.6223604008496,9.68639753002718,277305.0,0.12614771108451078,1002.0837395272473,9.331570616771625
327,0.12344493989160098,826.5961497248456,8.322320344918843,279890.0,0.16155893140078909,1170.9679133088594,13.020395590467515
580,0.1236420267224192,1091.3339953925251,8.54888887719329,349650.0,0.12811497623030613,1142.2003327439184,10.292206091057226
43,0.12366421843022123,752.1646894883065,8.879379969173389,226845.0,0.1485966671377475,991.2562979661777,11.70857198282696
366,0.12367168676036845,608.607030995501,9.80955577397277,215123.0,0.14555976159607456,778.504874840948,11.48469844542159
305,0.12373446530981927,746.8347620604443,10.041498687703859,223849.0,0.16001523576205842,881.7365898981412,13.206627606353848
1029,0.12391831691910676,500.0759149461269,9.743335858500293,187277.0,0.15251246926929807,652.3026639389152,11.789435816489258
225,0.12405677854314101,608.6366816566243,10.604002766357713,196804.0,0.13518167053193506,670.0914374764725,10.912737267500134
212,0.12408441972359747,550.5941578624562,9.237492494397333,164771.0,0.13245900919274328,604.3345422581489,11.496305222160785
412,0.12410207408754768,1094.8413440224087,9.674910854072442,343619.0,0.11107978302395609,1104.6811706437352,8.803887003250692
28,0.12417455429011702,440.67142215152097,9.000488497628718,165847.0,0.1390938931284978,608.4912924092304,9.858361049487135
248,0.12421726044488761,913.0010159424462,8.567776274881853,287651.0,0.1298985994492622,1158.7906257336683,9.825673920766102
663,0.1242586577694851,861.0530632302253,9.183512809949196,222685.0,0.13459524647708787,840.4782525585141,11.679906133798898
879,0.12435125614627424,466.7042619551912,9.389484304875378,147847.0,0.15002615434061184,560.4662465056665,11.963679810196219
219,0.12438513297801106,383.62101772419453,10.225333815368371,110350.0,0.13713644667776215,386.85977335015565,10.902601136116083
444,0.1244052724121894,1403.8798204293248,10.14540406648607,422816.0,0.11779780631016962,1396.4130401329667,9.83459879627639
